date,cell,element,type,censored,value,treatment,si,tmp,ph,mnfe,phase,number_of_changes,total_changes
2022-04-20T00:00:00Z,22,56Fe,dissolved,none,772.6818144572521,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,56Fe,total,none,472.5924434067082,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,23,208Pb,dissolved,none,92.0889092825264,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,208Pb,total,none,172.39531209421898,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,28Si,dissolved,NA,0.6166221400868607,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,28Si,total,NA,0.6647285058571714,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,31P,dissolved,left,350.0182074854467,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,31P,total,left,365.7649127783898,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,55Mn,dissolved,none,77.91451733134421,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,55Mn,total,none,141.3953382671657,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,56Fe,dissolved,none,525.5945510704988,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,23,56Fe,total,left,1024.4430063725829,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,208Pb,dissolved,none,72.22473316207572,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,208Pb,total,none,90.84338552283856,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,28Si,dissolved,NA,2.771283100101789,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,28Si,total,NA,3.257649635901854,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,31P,dissolved,left,398.3333523656832,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,31P,total,left,347.2822583557356,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,55Mn,dissolved,none,55.591216942173226,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,55Mn,total,none,68.97166452999313,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,56Fe,dissolved,none,448.911297826867,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,24,56Fe,total,none,523.4875167243132,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,25,208Pb,dissolved,none,168.9988127775859,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,208Pb,total,none,194.4796188590514,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,28Si,dissolved,NA,0.6810712652898957,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,28Si,total,NA,0.7103382984250345,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,31P,dissolved,left,3198.9605566590617,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,31P,total,left,3751.24811882417,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,55Mn,dissolved,none,175.06307083894853,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,55Mn,total,none,187.75699126974345,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,56Fe,dissolved,none,834.2693347459715,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,25,56Fe,total,left,1113.1210840900774,24,-1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,208Pb,dissolved,none,2.4157315530422383,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,208Pb,total,none,75.697208718927,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,28Si,dissolved,NA,1.7887257273977184,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,28Si,total,NA,2.0704097027526727,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,31P,dissolved,left,1806.817741542068,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,31P,total,left,2441.3463726036675,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,55Mn,dissolved,none,4.922620586887124,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,55Mn,total,none,80.20592952313376,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,56Fe,dissolved,none,40.33714512519968,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,26,56Fe,total,left,1057.2597965229277,10,1,1,1,1,2,1,105
2022-04-20T00:00:00Z,27,208Pb,dissolved,none,20.99547931540456,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,208Pb,total,none,22.1257905608051,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,28Si,dissolved,NA,0.722414313889198,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,28Si,total,NA,0.5731424137188806,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,31P,dissolved,left,474.2439661720216,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,31P,total,left,332.63985602985326,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,55Mn,dissolved,none,3.7722779176621417,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,55Mn,total,none,2.9439017491521766,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,56Fe,dissolved,none,6.10152772044836,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,27,56Fe,total,left,-0.15437835860243454,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,208Pb,dissolved,none,79.28156731103233,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,208Pb,total,none,108.59099462265432,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,28Si,dissolved,NA,1.8755193779038712,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,28Si,total,NA,2.114107692307733,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,31P,dissolved,left,394.5569685027379,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,31P,total,left,392.4930065002927,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,55Mn,dissolved,none,10.006138121123188,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,55Mn,total,none,9.971223210693145,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,56Fe,dissolved,none,4.188253412922542,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,28,56Fe,total,none,2.3896988688182628,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,208Pb,dissolved,none,33.465932132783266,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,208Pb,total,none,56.26629817379106,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,28Si,dissolved,NA,0.6170399375890169,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,28Si,total,NA,0.6538744262569777,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,31P,dissolved,left,3482.655482198762,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,31P,total,left,3792.829963236676,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,55Mn,dissolved,none,7.696362502866559,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,55Mn,total,none,7.909956729205877,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,56Fe,dissolved,left,0.6056594286506489,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,29,56Fe,total,left,1.6839449526624772,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,208Pb,dissolved,none,29.29659915467475,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,208Pb,total,none,170.1454002314934,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,28Si,dissolved,NA,2.668937167501563,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,28Si,total,NA,3.3430810065715035,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,31P,dissolved,left,3970.694314158827,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,31P,total,left,4194.756611764153,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,55Mn,dissolved,none,4.089755446644134,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,55Mn,total,none,4.809154869349249,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,56Fe,dissolved,none,2.7401953156100065,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,30,56Fe,total,none,3.136647235999516,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,31,208Pb,dissolved,none,22.42083156459359,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,208Pb,total,none,57.89445401092793,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,28Si,dissolved,NA,1.3988043326643502,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,28Si,total,NA,1.375796625804415,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,31P,dissolved,left,1959.590704999193,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,31P,total,left,2037.001524967916,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,55Mn,dissolved,none,29.73458800668264,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,55Mn,total,none,35.54358686390179,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,56Fe,dissolved,none,249.91021702431672,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,31,56Fe,total,none,505.4685476342853,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,32,208Pb,dissolved,none,2.242889169278585,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,208Pb,total,none,173.11159465013003,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,28Si,dissolved,NA,0.6758986811541873,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,28Si,total,NA,0.4818783407490233,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,31P,dissolved,left,176.8428426912014,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,31P,total,left,357.58177373352964,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,55Mn,dissolved,none,75.53435870473011,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,55Mn,total,none,89.09172954703078,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,56Fe,dissolved,none,57.83773980485344,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,32,56Fe,total,left,1175.726870344297,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,208Pb,dissolved,none,112.6834635054672,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,208Pb,total,none,165.3059078775361,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,28Si,dissolved,NA,2.752032338756337,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,28Si,total,NA,2.786454919641609,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,31P,dissolved,left,298.4712473635151,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,31P,total,left,391.8261109920904,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,55Mn,dissolved,none,63.1717588948516,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,55Mn,total,none,80.40311017706634,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,56Fe,dissolved,none,808.6534228779647,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,33,56Fe,total,left,1204.7044939189902,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,208Pb,dissolved,none,55.588643739817,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,208Pb,total,none,74.76022154618859,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,28Si,dissolved,NA,0.6103486302077618,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,28Si,total,NA,0.44843388591104216,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,31P,dissolved,left,3152.338364653445,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,31P,total,left,3420.544962454452,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,55Mn,dissolved,none,70.77602157828822,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,55Mn,total,none,77.40149579879446,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,56Fe,dissolved,none,689.9640798109705,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,34,56Fe,total,left,1013.8691747274028,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,208Pb,dissolved,none,58.66552040432107,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,208Pb,total,none,70.0348543855565,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,28Si,dissolved,NA,2.516962959756715,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,28Si,total,NA,2.2550712397145367,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,31P,dissolved,left,2898.157514449332,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,31P,total,left,2909.9944360608006,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,55Mn,dissolved,none,62.63597715955871,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,55Mn,total,none,64.39129146634126,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,56Fe,dissolved,none,716.73731385972,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,35,56Fe,total,none,939.684906371308,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,36,208Pb,dissolved,none,142.25145951692662,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,208Pb,total,none,341.89190739191827,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,28Si,dissolved,NA,1.803383218345074,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,28Si,total,NA,1.5696116759257208,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,31P,dissolved,left,1917.969424562824,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,31P,total,left,2109.8256150596803,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,55Mn,dissolved,none,5.676847183912641,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,55Mn,total,none,6.851469120300457,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,56Fe,dissolved,none,2.9006549259215846,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,36,56Fe,total,left,17.67178166310071,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,38,208Pb,dissolved,none,88.30350604449714,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,208Pb,total,none,108.0324225033833,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,28Si,dissolved,NA,2.2220729951054907,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,28Si,total,NA,3.050477576512805,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,31P,dissolved,left,1712.616082215191,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,31P,total,left,2118.5629604190303,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,55Mn,dissolved,none,120.37624808200547,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,55Mn,total,none,102.06340239625054,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,56Fe,dissolved,none,483.23525378428167,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,38,56Fe,total,none,608.6115980075175,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,208Pb,dissolved,none,21.553005154046154,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,208Pb,total,none,52.31645264493592,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,28Si,dissolved,NA,0.6146517262025754,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,28Si,total,NA,0.657149986291231,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,31P,dissolved,left,2371.3447592353136,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,31P,total,left,1772.799262056303,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,55Mn,dissolved,none,19.946030604211003,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,55Mn,total,none,23.36624319491957,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,56Fe,dissolved,none,423.2697060808319,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,39,56Fe,total,none,437.8147179224165,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,40,208Pb,dissolved,none,55.03289884374076,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,208Pb,total,none,68.31144473941876,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,28Si,dissolved,NA,1.8490207233457645,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,28Si,total,NA,1.4918782765072454,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,31P,dissolved,left,3588.9140995674693,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,31P,total,left,3293.671350131651,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,55Mn,dissolved,none,26.781326690988152,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,55Mn,total,none,27.914155178634257,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,56Fe,dissolved,none,472.8126484124803,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,40,56Fe,total,none,477.75140578745766,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,41,208Pb,dissolved,none,38.66423899313386,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,208Pb,total,none,40.75780291415846,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,28Si,dissolved,NA,1.2323880579110622,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,28Si,total,NA,1.25409556159226,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,31P,dissolved,left,394.9616109178636,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,31P,total,left,354.73773522419714,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,55Mn,dissolved,none,35.52327318460144,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,55Mn,total,none,43.21297546903074,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,56Fe,dissolved,none,484.9400189124808,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,41,56Fe,total,none,521.0799643372285,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,42,208Pb,dissolved,none,50.9102547898859,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,208Pb,total,none,190.456774802924,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,28Si,dissolved,NA,1.2869952299938707,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,28Si,total,NA,1.480724641897741,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,31P,dissolved,left,1937.5349109760152,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,31P,total,left,1882.669491764612,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,55Mn,dissolved,none,26.73487456459739,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,55Mn,total,none,30.427062825990905,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,56Fe,dissolved,none,506.2120465112311,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,42,56Fe,total,none,538.47968508935935,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,43,208Pb,dissolved,none,2.4825623208890724,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,208Pb,total,none,147.77651905954428,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,28Si,dissolved,NA,1.729140922894444,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,28Si,total,NA,1.7437350895029573,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,31P,dissolved,left,2423.909090380963,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,31P,total,left,2440.85120862743,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,55Mn,dissolved,none,29.04518908689656,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,55Mn,total,none,75.80182615777785,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,56Fe,dissolved,none,51.30559315315174,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,43,56Fe,total,left,1202.120354689961,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,44,208Pb,dissolved,none,16.35553325124248,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,208Pb,total,none,33.8814165688059,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,28Si,dissolved,NA,0.5698990213924915,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,28Si,total,NA,0.7383330463369345,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,31P,dissolved,left,325.01085453743974,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,31P,total,left,343.8086843975064,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,55Mn,dissolved,none,4.891797624926793,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,55Mn,total,none,6.720868548067364,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,56Fe,dissolved,left,0.3951684034820624,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,44,56Fe,total,none,2.367295699935718,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,208Pb,dissolved,none,38.975541109087125,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,208Pb,total,none,56.958355556833205,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,28Si,dissolved,NA,2.550735881935257,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,28Si,total,NA,2.303513585485274,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,31P,dissolved,left,362.9923708940957,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,31P,total,left,437.63986566674953,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,55Mn,dissolved,none,9.308250182984434,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,55Mn,total,none,13.13349039215101,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,56Fe,dissolved,left,10.14500685830224,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,45,56Fe,total,none,2.2461890557193165,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,208Pb,dissolved,none,12.172916424687548,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,208Pb,total,none,61.056401596420685,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,28Si,dissolved,NA,0.7448664231332676,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,28Si,total,NA,0.582771451112497,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,31P,dissolved,left,3297.9886620029715,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,31P,total,left,3912.3977426731913,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,55Mn,dissolved,none,8.749300016962499,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,55Mn,total,none,8.5814559588325,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,56Fe,dissolved,left,183.31257837491444,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,46,56Fe,total,left,0.7031158493712212,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,208Pb,dissolved,none,30.99763505461157,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,208Pb,total,none,56.90791841822264,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,28Si,dissolved,NA,2.525473319538449,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,28Si,total,NA,2.189918138072716,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,31P,dissolved,left,3162.0102076188805,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,31P,total,left,3966.3248665797832,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,55Mn,dissolved,none,6.985568186887478,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,55Mn,total,none,12.228713694246766,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,56Fe,dissolved,none,2.1598281673024813,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,47,56Fe,total,left,133.64897561883208,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,48,208Pb,dissolved,none,83.43720045599582,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,208Pb,total,none,119.01053161497563,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,28Si,dissolved,NA,1.8388184842341635,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,28Si,total,NA,1.3510578355618243,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,31P,dissolved,left,2040.9117376377933,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,31P,total,left,1947.1895721613148,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,55Mn,dissolved,none,54.761621426741655,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,55Mn,total,none,78.04309121823015,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,56Fe,dissolved,none,309.34499247192355,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,48,56Fe,total,none,446.1925108666002,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,49,208Pb,dissolved,none,44.16293005186404,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,208Pb,total,none,96.07542543329812,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,28Si,dissolved,NA,0.7085902802135721,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,28Si,total,NA,0.8264564478953828,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,31P,dissolved,left,290.33461815943286,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,31P,total,left,360.3167994518584,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,55Mn,dissolved,none,53.6580772078609,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,55Mn,total,none,127.18354931300138,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,56Fe,dissolved,none,451.28184578937055,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,49,56Fe,total,left,1276.686264825656,22,-1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,50,208Pb,dissolved,none,56.86455477623248,23,1,-1,1,1,2,1,105
2022-04-20T00:00:00Z,50,208Pb,total,none,72.84889058590052,23,1,-1,1,1,2,1,105
